AREA,COUNTRY,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM,ELEV_SRTM_PRED,LAT,LONGITUDE,LONG_NAME,MATTVEG,MER1990_40,MER1995_40,MER2000_40,MER2005_40,NEWCOUNTRYID,POPGPW_1990_40,POPGPW_1995_40,POPGPW_2000_40,POPGPW_2005_40,PPP1990_40,PPP1995_40,PPP2000_40,PPP2005_40,PREC_NEW,PRECMAX,PRECMIN,PRECSD,PRECAVNEW80_08,PRECSDNEW80_08,QUALITY,RIG_xi0710,ROUGH,SOIL_UNIT,TEMP_NEW,TEMPAV_8008,TEMPMAX,TEMPMIN,TEMPSD,TEMPSD80_08,QUALITY_REVISION,DATE OF LAST,,,,,,,,,
10949.36,Iran,59.767,59.767,59.767,59.767,232766.2,718615.7,59767.03,736146.1,606.292,606.292,27,55,Islamic Republic of Iran,23,0.160322586,0.205747953,0.272225404,0.386271587,364,174564.7124,200734.7947,230826.6316,264217.6288,0.857952162,1.086089482,1.415158592,1.982224057,185.6,43.11,0.53,17.13,197.5758621,88.49480879,1,0.994,0.31,162,23.05,23.78283138,31.98,14,6.67,0.739567396,1,12/30/06,,,,,,,,,
10914.36,China,905.2775,113.5794,40.7448,40.7448,872654.5,113579.4,905277.5,40744.8,1735.212,1735.212,28,103,People's Republic of China,2,0.27,0.41,0.58,0.81,156,1011331.443,1045308.923,1064733.851,1076765.3,0.66,0.995407052,1.414934426,1.983010437,1116.2,181.83,10.75,68.26,1019.093966,103.9888972,1,1,0.59,11,13.23,11.06214138,20,2,6.49,0.432155076,3,1/7/08,,,,,,,,,
1241.478,Pakistan,945.4405,945.4405,267.3131,267.3131,898143.6,2427395,945440.5,267313.1,194.7283,194.7283,30,74,Islamic Republic of Pakistan,19,0.336619714,0.421787436,0.494561923,0.632602008,586,629773.4884,713610.5306,804632.1544,910443.4187,1.056473734,1.323770797,1.552171962,1.985407803,412.6,120.78,3.27,42.17,422.337069,126.7930665,1,0.116,0.01,221,24.53,24.44094759,34.28,12.97,7.58,0.48194808,1,12/30/06,,,,,,,,,
6774.685,Uzbekistan,1537.42,1537.42,236.5001,102.3134,102313.4,1669585,1537420,236500.1,1527.159,1527.159,39,67,Republic of Uzbekistan,30,0.612054892,0.49642378,0.599662155,0.780221949,860,795050.0266,883267.0453,955454.2834,1014155.87,1.55763341,1.263360973,1.526094829,1.985605849,368.4,93.34,3.69,30.75,363.7517241,84.82031189,1,0.699009901,0.59,2,8.28,8.936134966,22.31,-2.41,8.78,0.642283502,1,12/30/06,,,,,,,,,
1080.521,Spain,15.1637,15.1637,15.1637,15.1637,1868807,1444837,15163.7,1333296,746.5057,746.5057,28,-18,Kingdom of Spain,0,0.848142485,0.911825588,1.125376012,1.310290086,724,86816.15566,90607.70222,95232.65369,105458.5352,1.286166919,1.382739256,1.70657811,1.986991329,465.1,84.3,1.18,31.89,451.1862103,87.18403735,1,0.099,1.23,0,21.63,22.65114966,21,13.73,2.74,0.460614647,3,10/13/09,,,,,,,,,
7605.392,Russia,1288.268,851.4775,146.2507,146.2507,409731.7,851477.5,1288268,146250.7,215.942,215.942,52,55,Russian Federation,28,0.474370777,0.312393595,0.340147457,0.470686725,643,191627.9831,200753.2802,206093.6871,207926.5788,2.003729366,1.319542116,1.436773682,1.988168026,524.7,46.9,24,7.82,384.5491379,88.23266586,1,1,0.05,2,,3.731896586,21.03,-14.89,13.45,0.981575841,3,8/4/10,,,,,,,,,
1257.942,Japan,1.8199,1.8199,1.8199,1.8199,761126.2,887752.8,1819.9,761159,166.8099,166.8099,41,141,Japan,0,2.579874204,2.905734814,2.981295598,2.938709499,392,92203.894,90877.34011,89257.66597,87315.40705,1.74584721,1.966362937,2.017496277,1.988677499,1472.5,168.13,71.73,30.89,1317.065517,157.2749986,1,0.135,0.28,0,9.93,9.411206828,21.13,-3.61,8.84,0.709118217,3,3/14/11,,,,,,,,,
8101.807,Canada,93.3407,93.3407,3.4978,3.4978,121265.6,374135.5,93340.72,3497.8,1036.838,1036.838,49,-122,Canada,14,0.951084217,1.156066826,1.443550351,1.699869998,124,56268.57703,66599.21914,71718.39809,77092.58441,1.11520227,1.355556454,1.692647822,1.993197709,1302.5,179.94,48.23,48.36,1401.634483,216.3215813,1,1,0.44,184,5.23,5.267600621,14.01,-4.22,6.7,0.659257204,3,2/1/11,,,,,,,,,
11387.37,Oman,56.3575,56.3575,56.3575,56.3575,1209771,1556972,56357.54,1561129,550.8464,550.8464,17,54,Sultanate of Oman,21,0.549254106,0.741576956,0.884896616,1.058057339,512,69630.10159,83294.17655,93116.5085,97728.56711,1.034768233,1.397095204,1.667102525,1.99332897,133,15.89,2.23,4.83,79.81293172,37.18816988,1,0.962,0.25,222,21.65,23.57909483,30.08,18.47,3.81,0.347137889,1,12/30/06,,,,,,,,,
12098.34,Nigeria,708.2513,708.2513,253.9579,253.2134,253213.4,2144981,708251.3,253957.9,409.6257,409.6257,12,6,Federal Republic of Nigeria,25,0.172989169,0.210681927,0.260955985,0.371647845,566,935569.501,1079640.786,1235660.224,1399788.99,1.068517295,1.231298022,1.45947362,1.995945617,866.3,249.06,0.05,87.17,774.6905207,88.27303027,1,0.999,0.04,105,27.1,27.56307448,31.92,23.01,2.82,0.393790407,1,12/30/06,,,,,,,,,
6058.405,Sweden,77.9589,77.9589,77.9589,38.4002,38400.2,725071.2,77958.9,668418.3,163.8048,163.8048,59,12,Kingdom of Sweden,8,1.856248743,1.817976571,2.015808724,2.163912188,752,73989.97274,73215.06457,70428.86154,68550.87896,1.712332848,1.677027937,1.859522064,1.996142993,758.3,82.3,36.08,17.37,656.5586172,116.5823709,1,0.951,0.06,141,4.2,4.896120793,15.41,-5.75,7.99,0.971128054,3,10/13/09,,,,,,,,,
7605.392,Russia,589.1333,589.1333,60.7092,60.7092,381743.1,871670.2,589133.3,60709.2,147.0765,147.0765,52,40,Russian Federation,28,0.50,0.321473429,0.36789794,0.472750545,643,274032.0479,276092.9528,272629.13,264602.4309,2.107241434,1.357895091,1.553990972,1.996885548,566.2,74.32,28.57,12.74,471.8767276,93.87987116,1,1,0.01,31,4.68,5.811637897,19.63,-10.03,11.27,1.022763776,3,8/4/10,,,,,,,,,
6854.854,Lithuania,78.7722,78.7722,49.169,49.169,411429.3,877396.7,78772.2,49169,98.58931,98.58931,55,22,Republic of Lithuania,10,0.957456383,0.514980457,0.573257767,0.788103246,440,221437.1651,220236.1102,214704.3366,211736.5696,2.427454292,1.305638089,1.453389472,1.998090607,809.6,87.63,33.45,18.24,733.7051724,96.67776474,1,0.966033966,0.03,41,6.18,6.727586138,16.71,-5.12,8.22,0.934219653,3,10/13/09,,,,,,,,,
9318.086,China,573.9402,573.9402,529.7953,529.7953,804344.9,1130629,573940.2,529795.3,1583.75,1583.75,41,111,People's Republic of China,25,0.16,0.24,0.39,0.82,156,422520.6912,480734.6019,545709.6522,621827.164,0.39,0.586262457,0.954099814,1.998155447,361.1,101.58,1.73,33.77,353.7189621,77.0358478,1,1,0.12,93,2.7,3.562428034,19.33,-15,12.56,0.799578597,3,1/7/08,,,,,,,,,
10117.51,Syria,314.7675,314.7675,314.7675,91.721,91721,976313.9,314767.5,489581.2,386.1937,386.1937,35,39,Syrian Arab Republic,17,0.71114293,0.995242639,1.035442068,1.207987046,760,334850.7569,384625.6999,434766.4523,497672.4747,1.242906872,1.539691894,1.675133804,1.999544244,201.5,38.02,0.18,15.93,125.1206897,54.88687842,1,1,0.13,223,18.28,18.4262931,30.71,6.43,8.97,0.617372265,1,12/30/06,,,,,,,,,
10809.99,China,1053.145,226.2212,133.2551,133.2551,725293.9,226221.2,1053145,133255.1,2160.2,2160.2,29,102,People's Republic of China,7,0.221558539,0.336619895,0.506762039,0.818376057,156,838208.1038,862816.271,925037.3524,1068436.49,0.541898863,0.823321642,1.239463739,2.001624775,1090.2,181.22,7.23,71.39,1057.161197,113.5209064,1,1,0.68,2,14.73,14.25402276,18.46,1.48,6.14,0.374655316,3,1/7/08,,,,,,,,,
12192.38,Nigeria,620.5935,620.5935,285.2092,285.2092,392561.6,1871137,620593.5,285209.2,765.5136,765.5136,10,8,Federal Republic of Nigeria,24,0.173511198,0.211335897,0.261785168,0.37285231,566,876139.2206,1011145.7,1157351.585,1311161.716,1.071742227,1.23512058,1.464111707,2.002415095,1314.8,268.58,0.09,101.16,1178.998276,91.61822522,1,1,0.09,108,24.68,24.85517207,28.13,22.23,1.88,0.444195799,1,12/30/06,,,,,,,,,
10477.69,South Africa,86.7428,86.7428,86.7428,86.7428,1504268,3241379,86742.8,867250.6,981.7304,981.7304,-32,28,Republic of South Africa,23,0.675234258,0.700915916,0.785331453,0.909801012,710,746014.6268,807575.9542,870897.1109,876014.3191,1.486911799,1.543464559,1.729353316,2.003443759,856.3,96,14.78,32.65,711.1974103,132.7865198,1,1,0.22,102,16.15,16.20229828,20.62,11.46,3.34,0.386735853,3,12/12/10,,,,,,,,,
11207.67,Mexico,71.197,71.197,71.197,71.197,711693.5,1634608,71197.04,1320650,673.7892,673.7892,25,-108,United Mexican States,14,0.850015662,0.876636296,1.084964998,1.130803027,484,201928.4787,211794.2746,216695.9186,217541.6304,1.507565978,1.554779654,1.924266095,2.005563249,858.5,234.37,4.39,83.86,854.4224172,144.2494135,1,1,0.4,102,23.2,24.01084793,27.89,16.13,4.39,0.886116486,1,12/30/06,,,,,,,,,
5999.616,Sweden,33.3223,33.3223,33.3223,33.3223,102160.6,1022858,33322.3,653728.8,,174,61,16,Kingdom of Sweden,8,2.199843096,2.043485049,2.07178187,2.177713866,752,79726.37036,78423.78875,74974.30606,72507.21507,2.02928816,1.885052631,1.911155585,2.008874619,617.7,79.66,32.34,16.32,546.8896552,110.7233013,1,1,0.09,141,3.65,4.147773034,14.29,-7.85,8.15,0.988778748,3,10/13/09,,,,,,,,,
10239.57,United States,503.6241,316.1317,87.6155,87.6155,280091.9,316131.7,503624.1,87615.5,287.3456,287.3456,34,-95,United States of America,10,1.258743713,1.537595423,1.708795246,2.01011672,840,63376.11111,67764.21389,71012.26299,74572.34149,1.258741522,1.537592747,1.708792273,2.010113222,1456.3,158.24,67.43,24.29,1349.538793,223.6280124,1,0.9999,0.09,11,16.03,15.44331931,26.55,3.48,8.34,0.573333314,3,9/1/10,,,,,,,,,
7339.685,Uzbekistan,1640.263,1640.263,338.6355,63.8588,63858.8,1699382,1640263,338635.5,311.5076,311.5076,40,68,Republic of Uzbekistan,30,0.621837711,0.50376422,0.607865289,0.790259506,860,791939.295,878774.6563,949557.7214,1007087.088,1.582530684,1.28204244,1.54697191,2.011151613,324.4,72.24,0.8,25.41,298.7258621,89.03160466,0.5,0.776,0.05,212,14.3,13.88081828,28.71,2.09,9.53,0.709062234,1,12/30/06,,,,,,,,,
10240.6,South Africa,56.8398,56.8398,56.8398,56.8398,1779874,3206341,56839.8,1455085,726.9871,726.9871,-34,22,Republic of South Africa,21,0.530259918,0.594742088,0.722734806,0.913401704,710,133932.6792,162718.8079,197708.9301,225401.2517,1.167668435,1.309662562,1.591511239,2.011372726,496.9,54.4,33.09,6.41,399.3793103,101.0509207,1,1,0.22,2,15.95,15.7647269,20.76,10.49,3.83,0.350909513,3,12/12/10,,,,,,,,,
11236.68,Cameroon,265.1755,265.1755,137.7744,137.7744,717220,1387080,265175.5,137774.4,1108.275,1108.275,6,10,Republic of Cameroon,26,0.579422497,0.527188853,0.665191745,0.79859887,120,837137.7981,961584.2191,1084832.994,1217059.554,1.463190596,1.32992156,1.67745817,2.012855946,2094.1,354.52,5.48,132.69,1898.94569,227.3760073,1,0.913,0.44,51,22.23,22.43548828,24.11,20.35,1.25,0.381901956,1,12/30/06,,,,,,,,,
8335.846,Syria,401.9594,401.9594,373.2976,218.1339,218133.9,852400.7,401959.4,373297.6,292.2054,292.2054,34,40,Syrian Arab Republic,30,0.933328417,1.268082965,1.467192904,1.676713386,760,162703.7969,186894.3295,211261.0175,241833.5902,1.046631876,1.633994326,1.733492913,2.013788064,160.4,26.88,0,10.75,108.6758617,44.7974478,1,0.814,0.05,223,20.53,20.68987069,31.79,7.51,8.97,0.672801682,1,12/30/06,,,,,,,,,
9991.447,Australia,245.6159,245.6159,10.8307,10.8307,439138.7,6853933,245615.9,10830.7,356.9483,356.9483,-36,147,Commonwealth of Australia,28,1.104606798,1.186306558,1.45836055,1.696791475,36,52758.07943,53218.90231,56131.53527,59491.08819,1.314465186,1.411686649,1.735426735,2.019155887,690.2,80.64,39.22,13.83,671.4465517,160.9199514,1,1,0.07,102,14.45,14.34841966,22.73,6.57,5.9,0.472651598,3,1/25/11,,,,,,,,,
4849.56,Malaysia,47.3721,47.3721,47.3721,47.3721,1534013,1251982,47372.11,1318492,85.31237,85.31237,4,114,Malaysia,1,0.330817605,0.539509485,0.703199795,0.910456618,458,127315.212,151884.0053,179017.9399,204929.4601,0.733795973,1.196701388,1.559787537,2.019509811,3285.6,346.97,183.98,60.24,2963.493138,439.0145465,1,0.393,0.14,132,26.98,26.86561241,27.19,25.93,0.39,0.301916104,1,12/30/06,,,,,,,,,
11363.85,Cambodia,195.181,195.181,195.181,38.6704,38670.4,288816.1,195181,196848.9,24.64259,24.64259,13,103,Kingdom of Cambodia,15,0.219811423,0.296094063,0.421596183,0.659137811,116,972540.2018,1143575.893,1283277.171,1401938.791,0.674789111,0.908965736,1.294239011,2.023457292,1338.6,252.33,3.1,88.66,1286.307759,180.2807294,1,0.942,0.02,61,27.3,27.78002862,29.99,24.89,1.65,0.363957339,1,12/30/06,,,,,,,,,
5904.945,Syria,450.6929,450.6929,435.9085,213.5802,213580.2,921516.3,450692.9,435908.5,412.3821,412.3821,36,41,Syrian Arab Republic,25,0.956787102,1.379987009,0.987305233,1.156832986,760,730027.8334,838573.3253,947907.0305,1085091.438,2.300192974,1.546256806,1.688609727,2.023587035,469.8,74.96,0.01,31.95,380.7853448,136.0932572,1,0.591,0.1,212,20.4,20.73728448,32.77,6.63,9.55,0.809731626,1,12/30/06,,,,,,,,,
10984.91,Mexico,98.9512,98.9512,98.9512,98.9512,176177.4,1303142,98951.21,1280314,190.3309,190.3309,17,-92,United Mexican States,1,0.734648349,0.79880371,1.041059689,1.141132314,484,232959.1219,257611.0031,277549.3425,293036.0075,1.302953604,1.416737918,1.846396955,2.023883213,2401.5,353.53,59.96,99.64,2179.612931,248.4084113,1,0.928,0.16,27,25.63,25.88979931,28.4,22.68,2.01,0.309736639,1,12/30/06,,,,,,,,,
4245.258,Paraguay,573.3686,35.4819,35.4819,35.4819,580499.5,35481.91,573368.6,237305.1,262.422,262.422,-26,-55,Republic of Paraguay,9,0.468677262,0.614349806,0.659513934,0.811222545,600,290310.3624,359369.548,433968.6038,518964.5551,1.169395825,1.532863139,1.645552076,2.024079971,1815,198.25,97.81,26.23,1710.284483,370.2650766,1,0.382,0.06,53,20.1,20.78189621,25.77,16.08,3.66,0.530128357,1,12/30/06,,,,,,,,,
1006.201,Finland,6.4426,6.4426,6.4426,6.4426,143915.9,1326577,6442.6,517864.6,,10,63,21,Republic of Finland,0,1.57803538,1.493960522,1.814467526,2.002131189,246,67500.41549,69976.46175,70980.02203,71134.30401,1.595694118,1.510678434,1.834772018,2.024535701,572.8,61.51,23.46,13.6,#DIV/0!,#DIV/0!,1,0.179,0.01,0,3.68,#DIV/0!,15.44,-8.15,8.67,#DIV/0!,3,10/13/09,,,,,,,,,
10914.36,South Africa,206.4854,206.4854,206.4854,206.4854,1111338,2976973,206485.4,401427,1371.332,1371.332,-28,30,Republic of South Africa,23,0.56522723,0.623679906,0.743908956,0.92061952,710,425265.4441,512084.6267,615382.1422,692366.3315,1.244668836,1.373385606,1.638138158,2.02726685,948.3,144.07,10.74,51.54,742.0077586,162.4056297,1,0.999000999,0.2,101,15.78,15.95545931,20.53,10.63,3.5,0.431451581,3,12/12/10,,,,,,,,,
2928.974,Nicaragua,19.5147,19.5147,19.5147,19.5147,37434.2,1937364,19514.73,1159833,227.8082,227.8082,11,-87,Republic of Nicaragua,0,0.50633953,0.557392669,0.717907743,0.845456842,558,647031.7473,734446.3915,810873.4388,874339.8745,1.214319429,1.33675669,1.721709019,2.02760131,1637.7,311.72,14.14,113.34,1660.827586,356.575609,1,0.241,0.26,0,27.28,27.57988517,27.34,24.81,0.85,0.400170947,1,12/30/06,,,,,,,,,
12284.87,Ethiopia,610.8481,610.8481,610.8481,112.5794,112579.4,2713132,610848.1,710684.9,1970.301,1970.301,7,38,Federal Democratic Republic of Ethiopia,21,0.30767632,0.323349348,0.403763137,0.551549764,231,2035064.068,2250615.728,2616669.364,2989422.029,1.132047075,1.189713537,1.48558354,2.029341407,1234.1,185.99,17,57.61,936.3319,143.5006242,1,1,0.33,211,17.7,17.95941069,19.22,16.54,0.9,0.340805999,1,12/30/06,,,,,,,,,
8730.289,United States,1730.423,688.1285,368.7682,129.7323,129732.3,688128.5,1730423,368768.2,418.648,418.648,45,-99,United States of America,27,1.182875521,1.396278932,1.543770402,2.031142854,840,41397.06734,41601.6055,40939.32846,43027.04762,1.182873463,1.396276502,1.543767716,2.03113932,597.1,86.33,11.14,26.1,518.7172414,95.88967365,1,1,0.02,33,6.38,6.565876414,22.42,-12.54,12.59,1.050072453,3,9/1/10,,,,,,,,,
10238.55,United States,663.8035,663.8035,347.8332,347.8332,555398.9,746378.1,663803.4,347833.2,448.286,448.286,34,-100,United States of America,24,1.626887355,1.483234918,1.666971142,2.031409078,840,66982.40135,65876.7125,63497.51442,66928.58984,1.626884524,1.483232337,1.666968241,2.031405543,737.5,103.45,18.85,27.43,666.7043138,155.2941588,1,0.9998,0.04,93,17.13,16.80768621,28.75,3.11,9.27,0.509595556,3,9/1/10,,,,,,,,,
9351.558,Papua New Guinea,33.0419,33.0419,33.0419,33.0419,1648620,5513008,33041.93,2620166,674.1476,674.1476,-10,147,Independent State of Papua New Guinea,1,0.48406401,0.783399595,0.72322987,0.784077859,598,259488.8703,319892.7618,338019.5816,381265.6097,1.255211032,2.031408651,1.875384444,2.033167431,2042.9,276.6,88.17,65.25,1934.40231,290.2510411,1,0.767,0.51,2,23.08,22.18237552,25.05,22.86,0.74,0.338831341,1,12/30/06,,,,,,,,,
2411.573,Mexico,124.8056,124.8056,124.8056,124.8056,725847.9,860377.8,124805.6,549176.9,79.90576,79.90576,26,-99,United Mexican States,24,0.655515167,0.738347556,1.003954912,1.149315479,484,104843.8578,120100.6096,135001.5689,148862.146,1.162604914,1.309514317,1.780588722,2.038396502,590.9,106.94,14.34,25.97,542.9008655,130.1281923,1,0.215534366,0.03,91,23.55,23.63168103,30.01,13.99,5.92,0.457582958,1,12/30/06,,,,,,,,,
589.4674,Romania,570.0669,205.4076,94.6727,94.6727,280267.5,205407.6,570066.9,94672.7,102.6022,102.6022,47,21,Romania,25,0.493361789,0.449043982,0.419054536,0.566125042,642,239346.2259,232533.1387,228690.9419,219089.2498,1.778382156,1.618633267,1.510532685,2.040666087,669.7,82.6,31.6,15.26,532.5948276,83.70254316,1,0.07,0.01,172,10.33,10.37679617,20.54,-2.62,8.34,0.769289686,3,10/13/09,,,,,,,,,
7902.087,South Africa,402.3671,402.3671,197.4508,197.4508,624994.9,2564089,402367.1,197450.8,582.8905,582.8905,-23,30,Republic of South Africa,25,0.660603667,0.692455161,0.785901712,0.927005334,710,515994.0892,575452.2675,641255.547,669904.2784,1.454694242,1.524833399,1.730609067,2.041328847,758.1,101,3.23,36.87,461.9189624,219.8281354,1,0.69123506,0.16,103,21.63,22.0979169,26.14,16.58,3.49,0.57439847,3,12/12/10,,,,,,,,,
4226.382,Australia,18.6642,18.6642,18.6642,18.6642,666632.6,7042434,18664.23,111346.2,263.2147,263.2147,-36,150,Commonwealth of Australia,0,1.022250755,1.20648131,1.478495782,1.71602956,36,48768.63923,54061.92579,56841.30436,60096.63236,1.216462932,1.435694505,1.759387611,2.042049212,1012.6,126.28,60.38,21.1,966.7586241,227.9026106,1,0.423,0.17,0,15.9,14.66264345,20.26,9.75,3.85,0.359691109,3,1/25/11,,,,,,,,,
2433.438,Ukraine,18.2222,18.2222,18.2222,18.2222,231503.6,311423.2,18222.2,233575.8,64.48307,64.48307,44,33,Ukraine,0,0.597775846,0.294169114,0.272664562,0.403628888,804,510596.1142,519336.6608,507335.9713,496775.7691,3.025125932,1.488682795,1.379856083,2.042618859,551,73.24,34.13,11.77,513.5793,138.113219,1,0.274,0.31,0,10.83,10.90172379,20.97,-0.49,7.92,0.734531277,1,12/30/06,,,,,,,,,
11015.46,Brazil,166.5123,166.5123,166.5123,166.5123,356824.4,374294.7,166512.3,659101.6,901.4397,901.4397,-27,-51,Federative Republic of Brazil,2,0.766091598,0.891415002,1.001280076,1.09858603,76,229990.7685,240781.1469,250610.0389,258935.7272,1.426720323,1.660114671,1.864720403,2.04593683,1653.4,158.63,95.56,21.59,1618.818966,279.8935827,1,1,0.13,23,15.48,15.93556172,20.81,11.74,3.38,0.430965223,3,6/10/09,,,,,,,,,
9318.086,United States,1034.992,865.1112,865.1112,197.0523,197052.3,865111.2,1034992,873626.4,2059.556,2059.556,41,-110,United States of America,25,1.454969001,1.370406341,1.513059635,2.046288613,840,37361.45723,37154.65909,36237.32817,39552.27254,1.454966469,1.370403956,1.513057002,2.046285052,257.7,30.71,12.53,5.11,226.425,52.08544534,1,1,0.12,214,5.55,5.939008586,18.71,-8.56,9.79,0.923120119,3,9/1/10,,,,,,,,,
12012.71,Sudan,624.5131,624.5131,2.7258,2.7258,447700.7,2346175,624513.1,2725.8,414.9186,414.9186,14,33,Republic of the Sudan,21,0.273420085,0.343916987,0.469462013,0.628856077,736,977348.9942,1119394.768,1265817.664,1401377.889,0.890047941,1.11953221,1.528211384,2.047077271,365.7,118.87,0,40.82,304.9612069,145.1544809,1,1,0.01,191,28.08,28.45603517,33.05,23.62,3.03,0.612998846,1,12/30/06,,,,,,,,,
8576.876,Russia,59.3056,59.3056,59.3056,59.3056,169241.2,647625.1,59305.6,67678.6,40.87069,40.87069,46,39,Russian Federation,25,0.5133044,0.327403049,0.381754481,0.484745721,643,275323.5423,280369.9934,279897.3744,274720.5338,2.168183939,1.382941648,1.612520626,2.047552847,682.1,69.38,33.51,11.28,533.4206897,94.0052276,1,1,0.02,33,9.48,10.11831907,23.53,-3.27,9.88,0.956783089,3,8/4/10,,,,,,,,,
10914.36,South Africa,701.1714,701.1714,701.1714,701.1714,1113613,2617823,701171.4,1007331,1353.836,1353.836,-28,23,Republic of South Africa,25,0.80422657,0.792144143,0.843248386,0.930294211,710,123194.7536,125857.6186,128314.7914,122363.2419,1.770961651,1.744355325,1.856890345,2.048571177,444,82.01,3.99,30.55,375.1853448,126.9525359,1,1,0.1,151,17.65,18.00201172,24.37,10.01,5.29,0.475874061,3,12/12/10,,,,,,,,,
11207.67,Saudi Arabia,218.4097,218.4097,218.4097,218.4097,706760.6,1029798,218409.7,684737.6,1004.001,1004.001,25,39,Kingdom of Saudi Arabia,30,0.480706088,0.592383083,0.717713601,0.914912687,682,78869.37604,91000.73207,103660.7534,118294.9466,1.128757472,1.375891536,1.632163388,2.049612308,70.5,20.18,0.73,7.32,77.36982759,37.18383948,1,1,0.17,2,24.05,24.77478448,31.59,13.84,6.63,0.745636688,1,12/30/06,,,,,,,,,
9019.907,Turkey,49.9541,49.9541,49.9541,49.9541,268355.1,538390.8,49954.14,454372.4,877.9459,877.9459,41,34,Republic of Turkey,14,0.900014025,0.903305203,0.941872533,1.004165446,792,363807.4553,346451.6578,326867.2636,301107.8478,1.837460096,1.844179333,1.922918026,2.050094648,644.1,75.03,33.92,13.11,675.4431,90.27685215,1,0.968,0.45,21,7.73,8.538721138,19.16,-0.01,6.97,0.591537855,1,12/30/06,,,,,,,,,
6737.157,Libya,73.7829,73.7829,73.7829,73.7829,259190.2,1654706,73782.9,1386863,91.73067,91.73067,32,11,Great Socialist People's Libyan Arab Jam,25,0.584456983,0.655830019,0.732717637,0.928119534,434,128677.788,142514.8193,157564.3604,174344.1678,1.381394917,#DIV/0!,#DIV/0!,2.050716852,155.2,33.63,0,11.04,136.9370686,51.41361139,1,0.640438247,0.04,223,20.5,21.25811759,29.21,12.6,6.01,0.605518487,1,12/30/06,,,,,,,,,
8262.592,Ukraine,175.7913,175.7913,97.5139,97.5139,124750.5,619777.3,175791.3,97513.9,134.6713,134.6713,48,36,Ukraine,28,0.647429447,0.310827692,0.280973308,0.40548669,804,336215.0128,333623.8745,317846.5736,303417.2558,3.276404856,1.572985849,1.421903675,2.052020595,664.9,62.43,28.12,10.09,502.4594862,83.12264595,1,1,0.03,31,7.55,8.420689724,21.51,-5.87,10.08,1.055944853,1,12/30/06,,,,,,,,,
1894.361,Chile,9.682,9.682,9.682,9.682,338915.6,1342002,9681.97,1064537,672.3871,672.3871,-21,-71,Republic of Chile,0,0.342507145,0.584372164,0.802323319,1.098972845,152,79287.23567,97583.54373,117243.1933,138478.5931,0.63984148,1.091672261,1.498829279,2.053003608,6.1,1.18,0.07,0.29,#DIV/0!,#DIV/0!,1,0.164,0.73,0,18.53,#DIV/0!,19.15,13.25,2.21,#DIV/0!,1,12/30/06,,,,,,,,,
